id, region_id, county_id,code,community_type,name,name_ext
1339, 16, 09, 11, 2, Tarnów Opolski, gmina wiejska 
1340, 16, 09, 12, 2, Tułowice, gmina wiejska 
1341, 16, 09, 13, 2, Turawa, gmina wiejska 
1342, 16, 10, 01, 3, Biała, gmina miejsko-wiejska 
1343, 16, 10, 02, 3, Głogówek, gmina miejsko-wiejska 
1344, 16, 10, 03, 2, Lubrza, gmina wiejska 
1345, 16, 10, 04, 3, Prudnik, gmina miejsko-wiejska 
1346, 16, 11, 01, 2, Izbicko, gmina wiejska 
1347, 16, 11, 02, 2, Jemielnica, gmina wiejska 
1348, 16, 11, 03, 3, Kolonowskie, gmina miejsko-wiejska 
1349, 16, 11, 04, 3, Leśnica, gmina miejsko-wiejska 
1350, 16, 11, 05, 3, Strzelce Opolskie, gmina miejsko-wiejska 
1351, 16, 11, 06, 3, Ujazd, gmina miejsko-wiejska 
1352, 16, 11, 07, 3, Zawadzkie, gmina miejsko-wiejska 
1353, 16, 61, 01, 1, Opole, gmina miejska 
1354, 18, 01, 03, 2, Czarna, gmina wiejska 
1355, 18, 01, 05, 2, Lutowiska, gmina wiejska 
1356, 18, 01, 08, 3, Ustrzyki Dolne, gmina miejsko-wiejska 
1357, 18, 02, 01, 3, Brzozów, gmina miejsko-wiejska 
1358, 18, 02, 02, 2, Domaradz, gmina wiejska 
1359, 18, 02, 03, 2, Dydnia, gmina wiejska 
1360, 18, 02, 04, 2, Haczów, gmina wiejska 
1361, 18, 02, 05, 2, Jasienica Rosielna, gmina wiejska 
1362, 18, 02, 06, 2, Nozdrzec, gmina wiejska 
1363, 18, 03, 01, 1, Dębica, gmina miejska 
1364, 18, 03, 02, 3, Brzostek, gmina miejsko-wiejska 
1365, 18, 03, 03, 2, Czarna, gmina wiejska 
1366, 18, 03, 04, 2, Dębica, gmina wiejska 
1367, 18, 03, 05, 2, Jodłowa, gmina wiejska 
1368, 18, 03, 06, 3, Pilzno, gmina miejsko-wiejska 
1369, 18, 03, 07, 2, Żyraków, gmina wiejska 
1370, 18, 04, 01, 1, Jarosław, gmina miejska 
1371, 18, 04, 02, 1, Radymno, gmina miejska 
1372, 18, 04, 03, 2, Chłopice, gmina wiejska 
1373, 18, 04, 04, 2, Jarosław, gmina wiejska 
1374, 18, 04, 05, 2, Laszki, gmina wiejska 
1375, 18, 04, 06, 2, Pawłosiów, gmina wiejska 
1376, 18, 04, 07, 2, Pruchnik, gmina wiejska 
1377, 18, 04, 08, 2, Radymno, gmina wiejska 
1378, 18, 04, 09, 2, Rokietnica, gmina wiejska 
1379, 18, 04, 10, 2, Roźwienica, gmina wiejska 
1380, 18, 04, 11, 2, Wiązownica, gmina wiejska 
1381, 18, 05, 01, 1, Jasło, gmina miejska 
1382, 18, 05, 02, 2, Brzyska, gmina wiejska 
1383, 18, 05, 03, 2, Dębowiec, gmina wiejska 
1384, 18, 05, 04, 2, Jasło, gmina wiejska 
1385, 18, 05, 05, 2, Kołaczyce, gmina wiejska 
1386, 18, 05, 06, 2, Krempna, gmina wiejska 
1387, 18, 05, 07, 2, Nowy Żmigród, gmina wiejska 
1388, 18, 05, 08, 2, Osiek Jasielski, gmina wiejska 
1389, 18, 05, 09, 2, Skołyszyn, gmina wiejska 
1390, 18, 05, 11, 2, Tarnowiec, gmina wiejska 
1391, 18, 06, 01, 2, Cmolas, gmina wiejska 
1392, 18, 06, 02, 3, Kolbuszowa, gmina miejsko-wiejska 
1393, 18, 06, 03, 2, Majdan Królewski, gmina wiejska 
1394, 18, 06, 04, 2, Niwiska, gmina wiejska 
1395, 18, 06, 05, 2, Raniżów, gmina wiejska 
1396, 18, 06, 06, 2, Dzikowiec, gmina wiejska 
1397, 18, 07, 01, 2, Chorkówka, gmina wiejska 
1398, 18, 07, 02, 3, Dukla, gmina miejsko-wiejska 
1399, 18, 07, 03, 3, Iwonicz-Zdrój, gmina miejsko-wiejska 
1400, 18, 07, 04, 3, Jedlicze, gmina miejsko-wiejska 
1401, 18, 07, 05, 2, Korczyna, gmina wiejska 
1402, 18, 07, 06, 2, Krościenko Wyżne, gmina wiejska 
1403, 18, 07, 07, 2, Miejsce Piastowe, gmina wiejska 
1404, 18, 07, 08, 3, Rymanów, gmina miejsko-wiejska 
1405, 18, 07, 09, 2, Wojaszówka, gmina wiejska 
1406, 18, 08, 01, 1, Leżajsk, gmina miejska 
1407, 18, 08, 02, 2, Grodzisko Dolne, gmina wiejska 
1408, 18, 08, 03, 2, Kuryłówka, gmina wiejska 
1409, 18, 08, 04, 2, Leżajsk, gmina wiejska 
1410, 18, 08, 05, 3, Nowa Sarzyna, gmina miejsko-wiejska 
1411, 18, 09, 01, 1, Lubaczów, gmina miejska 
1412, 18, 09, 02, 3, Cieszanów, gmina miejsko-wiejska 
1413, 18, 09, 03, 2, Horyniec-Zdrój, gmina wiejska 
1414, 18, 09, 04, 2, Lubaczów, gmina wiejska 
1415, 18, 09, 05, 3, Narol, gmina miejsko-wiejska 
1416, 18, 09, 06, 3, Oleszyce, gmina miejsko-wiejska 
1417, 18, 09, 07, 2, Stary Dzików, gmina wiejska 
1418, 18, 09, 08, 2, Wielkie Oczy, gmina wiejska 
1419, 18, 10, 01, 1, Łańcut, gmina miejska 
1420, 18, 10, 02, 2, Białobrzegi, gmina wiejska 
1421, 18, 10, 03, 2, Czarna, gmina wiejska 
1422, 18, 10, 04, 2, Łańcut, gmina wiejska 
1423, 18, 10, 05, 2, Markowa, gmina wiejska 
1424, 18, 10, 06, 2, Rakszawa, gmina wiejska 
1425, 18, 10, 07, 2, Żołynia, gmina wiejska 
1426, 18, 11, 01, 1, Mielec, gmina miejska 
1427, 18, 11, 02, 2, Borowa, gmina wiejska 
1428, 18, 11, 03, 2, Czermin, gmina wiejska 
1429, 18, 11, 04, 2, Gawłuszowice, gmina wiejska 
1430, 18, 11, 05, 2, Mielec, gmina wiejska 
1431, 18, 11, 06, 2, Padew Narodowa, gmina wiejska 
1432, 18, 11, 07, 2, Przecław, gmina wiejska 
1433, 18, 11, 08, 3, Radomyśl Wielki, gmina miejsko-wiejska 
1434, 18, 11, 09, 2, Tuszów Narodowy, gmina wiejska 
1435, 18, 11, 10, 2, Wadowice Górne, gmina wiejska 
1436, 18, 12, 01, 2, Harasiuki, gmina wiejska 
1437, 18, 12, 02, 2, Jarocin, gmina wiejska 
1438, 18, 12, 03, 2, Jeżowe, gmina wiejska 
1439, 18, 12, 04, 2, Krzeszów, gmina wiejska 
1440, 18, 12, 05, 3, Nisko, gmina miejsko-wiejska 
1441, 18, 12, 06, 3, Rudnik nad Sanem, gmina miejsko-wiejska 
1442, 18, 12, 07, 3, Ulanów, gmina miejsko-wiejska 
1443, 18, 13, 01, 2, Bircza, gmina wiejska 
1444, 18, 13, 02, 2, Dubiecko, gmina wiejska 
1445, 18, 13, 03, 2, Fredropol, gmina wiejska 
1446, 18, 13, 04, 2, Krasiczyn, gmina wiejska 
1447, 18, 13, 05, 2, Krzywcza, gmina wiejska 
1448, 18, 13, 06, 2, Medyka, gmina wiejska 
1449, 18, 13, 07, 2, Orły, gmina wiejska 
1450, 18, 13, 08, 2, Przemyśl, gmina wiejska 
1451, 18, 13, 09, 2, Stubno, gmina wiejska 
1452, 18, 13, 10, 2, Żurawica, gmina wiejska 
1453, 18, 14, 01, 1, Przeworsk, gmina miejska 
1454, 18, 14, 02, 2, Adamówka, gmina wiejska 
1455, 18, 14, 03, 2, Gać, gmina wiejska 
1456, 18, 14, 04, 2, Jawornik Polski, gmina wiejska 
1457, 18, 14, 05, 3, Kańczuga, gmina miejsko-wiejska 
1458, 18, 14, 06, 2, Przeworsk, gmina wiejska 
1459, 18, 14, 07, 3, Sieniawa, gmina miejsko-wiejska 
1460, 18, 14, 08, 2, Tryńcza, gmina wiejska 
1461, 18, 14, 09, 2, Zarzecze, gmina wiejska 
1462, 18, 15, 01, 2, Iwierzyce, gmina wiejska 
1463, 18, 15, 02, 2, Ostrów, gmina wiejska 
1464, 18, 15, 03, 3, Ropczyce, gmina miejsko-wiejska 
1465, 18, 15, 04, 3, Sędziszów Małopolski, gmina miejsko-wiejska 
1466, 18, 15, 05, 2, Wielopole Skrzyńskie, gmina wiejska 
1467, 18, 16, 01, 1, Dynów, gmina miejska 
1468, 18, 16, 02, 3, Błażowa, gmina miejsko-wiejska 
1469, 18, 16, 03, 3, Boguchwała, gmina miejsko-wiejska 
1470, 18, 16, 04, 2, Chmielnik, gmina wiejska 
1471, 18, 16, 05, 2, Dynów, gmina wiejska 
1472, 18, 16, 06, 3, Głogów Małopolski, gmina miejsko-wiejska 
1473, 18, 16, 07, 2, Hyżne, gmina wiejska 
1474, 18, 16, 08, 2, Kamień, gmina wiejska 
1475, 18, 16, 09, 2, Krasne, gmina wiejska 
1476, 18, 16, 10, 2, Lubenia, gmina wiejska 
1477, 18, 16, 11, 3, Sokołów Małopolski, gmina miejsko-wiejska 
1478, 18, 16, 12, 2, Świlcza, gmina wiejska 
1479, 18, 16, 13, 2, Trzebownisko, gmina wiejska 
1480, 18, 16, 14, 3, Tyczyn, gmina miejsko-wiejska 
1481, 18, 17, 01, 1, Sanok, gmina miejska 
1482, 18, 17, 02, 2, Besko, gmina wiejska 
1483, 18, 17, 03, 2, Bukowsko, gmina wiejska 
1484, 18, 17, 04, 2, Komańcza, gmina wiejska 
1485, 18, 17, 05, 2, Sanok, gmina wiejska 
1486, 18, 17, 06, 2, Tyrawa Wołoska, gmina wiejska 
1487, 18, 17, 07, 3, Zagórz, gmina miejsko-wiejska 
1488, 18, 17, 08, 2, Zarszyn, gmina wiejska 
1489, 18, 18, 01, 1, Stalowa Wola, gmina miejska 
1490, 18, 18, 02, 2, Bojanów, gmina wiejska 
1491, 18, 18, 03, 2, Pysznica, gmina wiejska 
1492, 18, 18, 04, 2, Radomyśl nad Sanem, gmina wiejska 
1493, 18, 18, 05, 2, Zaklików, gmina wiejska 
1494, 18, 18, 06, 2, Zaleszany, gmina wiejska 
1495, 18, 19, 01, 2, Czudec, gmina wiejska 
1496, 18, 19, 02, 2, Frysztak, gmina wiejska 
1497, 18, 19, 03, 2, Niebylec, gmina wiejska 
1498, 18, 19, 04, 3, Strzyżów, gmina miejsko-wiejska 
1499, 18, 19, 05, 2, Wiśniowa, gmina wiejska 
1500, 18, 20, 01, 3, Baranów Sandomierski, gmina miejsko-wiejska 
1501, 18, 20, 02, 2, Gorzyce, gmina wiejska 
1502, 18, 20, 03, 2, Grębów, gmina wiejska 
1503, 18, 20, 04, 3, Nowa Dęba, gmina miejsko-wiejska 
1504, 18, 21, 01, 2, Baligród, gmina wiejska 
1505, 18, 21, 02, 2, Cisna, gmina wiejska 
1506, 18, 21, 03, 3, Lesko, gmina miejsko-wiejska 
1507, 18, 21, 04, 2, Olszanica, gmina wiejska 
1508, 18, 21, 05, 2, Solina, gmina wiejska 
1509, 18, 61, 01, 1, Krosno, gmina miejska 
1510, 18, 62, 01, 1, Przemyśl, gmina miejska 
1511, 18, 63, 01, 1, Rzeszów, gmina miejska 
1512, 18, 64, 01, 1, Tarnobrzeg, gmina miejska 
1513, 20, 01, 01, 1, Augustów, gmina miejska 
1514, 20, 01, 02, 2, Augustów, gmina wiejska 
1515, 20, 01, 03, 2, Bargłów Kościelny, gmina wiejska 
1516, 20, 01, 04, 3, Lipsk, gmina miejsko-wiejska 
1517, 20, 01, 05, 2, Nowinka, gmina wiejska 
1518, 20, 01, 06, 2, Płaska, gmina wiejska 
1519, 20, 01, 07, 2, Sztabin, gmina wiejska 
1520, 20, 02, 01, 3, Choroszcz, gmina miejsko-wiejska 
1521, 20, 02, 02, 3, Czarna Białostocka, gmina miejsko-wiejska 
1522, 20, 02, 03, 2, Dobrzyniewo Duże, gmina wiejska 
1523, 20, 02, 04, 2, Gródek, gmina wiejska 
1524, 20, 02, 05, 2, Juchnowiec Kościelny, gmina wiejska 
1525, 20, 02, 06, 3, Łapy, gmina miejsko-wiejska 
1526, 20, 02, 07, 3, Michałowo, gmina miejsko-wiejska 
1527, 20, 02, 08, 2, Poświętne, gmina wiejska 
1528, 20, 02, 09, 3, Supraśl, gmina miejsko-wiejska 
1529, 20, 02, 10, 3, Suraż, gmina miejsko-wiejska 
1530, 20, 02, 11, 2, Turośń Kościelna, gmina wiejska 
1531, 20, 02, 12, 3, Tykocin, gmina miejsko-wiejska 
1532, 20, 02, 13, 3, Wasilków, gmina miejsko-wiejska 
1533, 20, 02, 14, 3, Zabłudów, gmina miejsko-wiejska 
1534, 20, 02, 15, 2, Zawady, gmina wiejska 
1535, 20, 03, 01, 1, Bielsk Podlaski, gmina miejska 
1536, 20, 03, 02, 1, Brańsk, gmina miejska 
1537, 20, 03, 03, 2, Bielsk Podlaski, gmina wiejska 
1538, 20, 03, 04, 2, Boćki, gmina wiejska 
1539, 20, 03, 05, 2, Brańsk, gmina wiejska 
1540, 20, 03, 06, 2, Orla, gmina wiejska 
1541, 20, 03, 07, 2, Rudka, gmina wiejska 
1542, 20, 03, 08, 2, Wyszki, gmina wiejska 
1543, 20, 04, 01, 1, Grajewo, gmina miejska 
1544, 20, 04, 02, 2, Grajewo, gmina wiejska 
1545, 20, 04, 03, 2, Radziłów, gmina wiejska 
1546, 20, 04, 04, 3, Rajgród, gmina miejsko-wiejska 
1547, 20, 04, 05, 3, Szczuczyn, gmina miejsko-wiejska 
1548, 20, 04, 06, 2, Wąsosz, gmina wiejska 
1549, 20, 05, 01, 1, Hajnówka, gmina miejska 
1550, 20, 05, 02, 2, Białowieża, gmina wiejska 
1551, 20, 05, 03, 2, Czeremcha, gmina wiejska 
1552, 20, 05, 04, 2, Czyże, gmina wiejska 
1553, 20, 05, 05, 2, Dubicze Cerkiewne, gmina wiejska 
1554, 20, 05, 06, 2, Hajnówka, gmina wiejska 
1555, 20, 05, 07, 3, Kleszczele, gmina miejsko-wiejska 
1556, 20, 05, 08, 2, Narew, gmina wiejska 
1557, 20, 05, 09, 2, Narewka, gmina wiejska 
1558, 20, 06, 01, 1, Kolno, gmina miejska 
1559, 20, 06, 02, 2, Grabowo, gmina wiejska 
1560, 20, 06, 03, 2, Kolno, gmina wiejska 
1561, 20, 06, 04, 2, Mały Płock, gmina wiejska 
1562, 20, 06, 05, 3, Stawiski, gmina miejsko-wiejska 
1563, 20, 06, 06, 2, Turośl, gmina wiejska 
1564, 20, 07, 01, 3, Jedwabne, gmina miejsko-wiejska 
1565, 20, 07, 02, 2, Łomża, gmina wiejska 
1566, 20, 07, 03, 2, Miastkowo, gmina wiejska 
1567, 20, 07, 04, 3, Nowogród, gmina miejsko-wiejska 
1568, 20, 07, 05, 2, Piątnica, gmina wiejska 
1569, 20, 07, 06, 2, Przytuły, gmina wiejska 
1570, 20, 07, 07, 2, Śniadowo, gmina wiejska 
1571, 20, 07, 08, 2, Wizna, gmina wiejska 
1572, 20, 07, 09, 2, Zbójna, gmina wiejska 
1573, 20, 08, 01, 3, Goniądz, gmina miejsko-wiejska 
1574, 20, 08, 02, 2, Jasionówka, gmina wiejska 
1575, 20, 08, 03, 2, Jaświły, gmina wiejska 
1576, 20, 08, 04, 3, Knyszyn, gmina miejsko-wiejska 
1577, 20, 08, 05, 2, Krypno, gmina wiejska 
1578, 20, 08, 06, 3, Mońki, gmina miejsko-wiejska 
1579, 20, 08, 07, 2, Trzcianne, gmina wiejska 
1580, 20, 09, 01, 1, Sejny, gmina miejska 
1581, 20, 09, 02, 2, Giby, gmina wiejska 
1582, 20, 09, 03, 2, Krasnopol, gmina wiejska 
1583, 20, 09, 04, 2, Puńsk, gmina wiejska 
1584, 20, 09, 05, 2, Sejny, gmina wiejska 
1585, 20, 10, 01, 1, Siemiatycze, gmina miejska 
1586, 20, 10, 02, 3, Drohiczyn, gmina miejsko-wiejska 
1587, 20, 10, 03, 2, Dziadkowice, gmina wiejska 
1588, 20, 10, 04, 2, Grodzisk, gmina wiejska 
1589, 20, 10, 05, 2, Mielnik, gmina wiejska 
1590, 20, 10, 06, 2, Milejczyce, gmina wiejska 
1591, 20, 10, 07, 2, Nurzec-Stacja, gmina wiejska 
1592, 20, 10, 08, 2, Perlejewo, gmina wiejska 
1593, 20, 10, 09, 2, Siemiatycze, gmina wiejska 
1594, 20, 11, 01, 3, Dąbrowa Białostocka, gmina miejsko-wiejska 
1595, 20, 11, 02, 2, Janów, gmina wiejska 
1596, 20, 11, 03, 2, Korycin, gmina wiejska 
1597, 20, 11, 04, 3, Krynki, gmina miejsko-wiejska 
1598, 20, 11, 05, 2, Kuźnica, gmina wiejska 
1599, 20, 11, 06, 2, Nowy Dwór, gmina wiejska 
1600, 20, 11, 07, 2, Sidra, gmina wiejska 
1601, 20, 11, 08, 3, Sokółka, gmina miejsko-wiejska 
1602, 20, 11, 09, 3, Suchowola, gmina miejsko-wiejska 
1603, 20, 11, 10, 2, Szudziałowo, gmina wiejska 
1604, 20, 12, 01, 2, Bakałarzewo, gmina wiejska 
1605, 20, 12, 02, 2, Filipów, gmina wiejska 
1606, 20, 12, 03, 2, Jeleniewo, gmina wiejska 
1607, 20, 12, 04, 2, Przerośl, gmina wiejska 
1608, 20, 12, 05, 2, Raczki, gmina wiejska 
1609, 20, 12, 06, 2, Rutka-Tartak, gmina wiejska 
1610, 20, 12, 07, 2, Suwałki, gmina wiejska 
1611, 20, 12, 08, 2, Szypliszki, gmina wiejska 
1612, 20, 12, 09, 2, Wiżajny, gmina wiejska 
1613, 20, 13, 01, 1, Wysokie Mazowieckie, gmina miejska 
1614, 20, 13, 02, 3, Ciechanowiec, gmina miejsko-wiejska 
1615, 20, 13, 03, 2, Czyżew-Osada, gmina wiejska 
1616, 20, 13, 04, 2, Klukowo, gmina wiejska 
1617, 20, 13, 05, 2, Kobylin-Borzymy, gmina wiejska 
1618, 20, 13, 06, 2, Kulesze Kościelne, gmina wiejska 
1619, 20, 13, 07, 2, Nowe Piekuty, gmina wiejska 
1620, 20, 13, 08, 2, Sokoły, gmina wiejska 
1621, 20, 13, 09, 2, Szepietowo, gmina wiejska 
1622, 20, 13, 10, 2, Wysokie Mazowieckie, gmina wiejska 
1623, 20, 14, 01, 1, Zambrów, gmina miejska 
1624, 20, 14, 02, 2, Kołaki Kościelne, gmina wiejska 
1625, 20, 14, 03, 2, Rutki, gmina wiejska 
1626, 20, 14, 04, 2, Szumowo, gmina wiejska 
1627, 20, 14, 05, 2, Zambrów, gmina wiejska 
1628, 20, 61, 01, 1, Białystok, gmina miejska 
1629, 20, 62, 01, 1, Łomża, gmina miejska 
1630, 20, 63, 01, 1, Suwałki, gmina miejska 
1631, 22, 01, 01, 2, Borzytuchom, gmina wiejska 
1632, 22, 01, 02, 3, Bytów, gmina miejsko-wiejska 
1633, 22, 01, 03, 2, Czarna Dąbrówka, gmina wiejska 
1634, 22, 01, 04, 2, Kołczygłowy, gmina wiejska 
1635, 22, 01, 05, 2, Lipnica, gmina wiejska 
1636, 22, 01, 06, 3, Miastko, gmina miejsko-wiejska 
1637, 22, 01, 07, 2, Parchowo, gmina wiejska 
1638, 22, 01, 08, 2, Studzienice, gmina wiejska 
1639, 22, 01, 09, 2, Trzebielino, gmina wiejska 
1640, 22, 01, 10, 2, Tuchomie, gmina wiejska 
1641, 22, 02, 01, 1, Chojnice, gmina miejska 
1642, 22, 02, 02, 3, Brusy, gmina miejsko-wiejska 
1643, 22, 02, 03, 2, Chojnice, gmina wiejska 
1644, 22, 02, 04, 3, Czersk, gmina miejsko-wiejska 
1645, 22, 02, 05, 2, Konarzyny, gmina wiejska 
1646, 22, 03, 01, 1, Człuchów, gmina miejska 
1647, 22, 03, 02, 3, Czarne, gmina miejsko-wiejska 
1648, 22, 03, 03, 2, Człuchów, gmina wiejska 
1649, 22, 03, 04, 3, Debrzno, gmina miejsko-wiejska 
1650, 22, 03, 05, 2, Koczała, gmina wiejska 
1651, 22, 03, 06, 2, Przechlewo, gmina wiejska 
1652, 22, 03, 07, 2, Rzeczenica, gmina wiejska 
1653, 22, 04, 01, 1, Pruszcz Gdański, gmina miejska 
1654, 22, 04, 02, 2, Cedry Wielkie, gmina wiejska 
1655, 22, 04, 03, 2, Kolbudy, gmina wiejska 
1656, 22, 04, 04, 2, Pruszcz Gdański, gmina wiejska 
1657, 22, 04, 05, 2, Przywidz, gmina wiejska 
1658, 22, 04, 06, 2, Pszczółki, gmina wiejska 
1659, 22, 04, 07, 2, Suchy Dąb, gmina wiejska 
1660, 22, 04, 08, 2, Trąbki Wielkie, gmina wiejska 
1661, 22, 05, 01, 2, Chmielno, gmina wiejska 
1662, 22, 05, 02, 3, Kartuzy, gmina miejsko-wiejska 
1663, 22, 05, 03, 2, Przodkowo, gmina wiejska 
1664, 22, 05, 04, 2, Sierakowice, gmina wiejska 
1665, 22, 05, 05, 2, Somonino, gmina wiejska 
1666, 22, 05, 06, 2, Stężyca, gmina wiejska 
1667, 22, 05, 07, 2, Sulęczyno, gmina wiejska 
1668, 22, 05, 08, 3, Żukowo, gmina miejsko-wiejska 
1669, 22, 06, 01, 1, Kościerzyna, gmina miejska 
1670, 22, 06, 02, 2, Dziemiany, gmina wiejska 
1671, 22, 06, 03, 2, Karsin, gmina wiejska 
1672, 22, 06, 04, 2, Kościerzyna, gmina wiejska 
1673, 22, 06, 05, 2, Liniewo, gmina wiejska 
1674, 22, 06, 06, 2, Lipusz, gmina wiejska 
1675, 22, 06, 07, 2, Nowa Karczma, gmina wiejska 
1676, 22, 06, 08, 2, Stara Kiszewa, gmina wiejska 
1677, 22, 07, 01, 1, Kwidzyn, gmina miejska 
1678, 22, 07, 02, 2, Gardeja, gmina wiejska 
1679, 22, 07, 03, 2, Kwidzyn, gmina wiejska 
1680, 22, 07, 04, 3, Prabuty, gmina miejsko-wiejska 
1681, 22, 07, 05, 2, Ryjewo, gmina wiejska 
1682, 22, 07, 06, 2, Sadlinki, gmina wiejska 
1683, 22, 08, 01, 1, Lębork, gmina miejska 
1684, 22, 08, 02, 1, Łeba, gmina miejska 
1685, 22, 08, 03, 2, Cewice, gmina wiejska 
1686, 22, 08, 04, 2, Nowa Wieś Lęborska, gmina wiejska 
1687, 22, 08, 05, 2, Wicko, gmina wiejska 
1688, 22, 09, 01, 1, Malbork, gmina miejska 
1689, 22, 09, 03, 2, Lichnowy, gmina wiejska 
1690, 22, 09, 04, 2, Malbork, gmina wiejska 
1691, 22, 09, 06, 2, Miłoradz, gmina wiejska 
1692, 22, 09, 07, 3, Nowy Staw, gmina miejsko-wiejska 
1693, 22, 09, 08, 2, Stare Pole, gmina wiejska 
1694, 22, 10, 01, 1, Krynica Morska, gmina miejska 
1695, 22, 10, 02, 3, Nowy Dwór Gdański, gmina miejsko-wiejska 
1696, 22, 10, 03, 2, Ostaszewo, gmina wiejska 
1697, 22, 10, 04, 2, Stegna, gmina wiejska 
1698, 22, 10, 05, 2, Sztutowo, gmina wiejska 
1699, 22, 11, 01, 1, Hel, gmina miejska 
1700, 22, 11, 02, 1, Jastarnia, gmina miejska 
1701, 22, 11, 03, 1, Puck, gmina miejska 
1702, 22, 11, 04, 1, Władysławowo, gmina miejska 
1703, 22, 11, 05, 2, Kosakowo, gmina wiejska 
1704, 22, 11, 06, 2, Krokowa, gmina wiejska 
1705, 22, 11, 07, 2, Puck, gmina wiejska 
1706, 22, 12, 01, 1, Ustka, gmina miejska 
1707, 22, 12, 02, 2, Damnica, gmina wiejska 
1708, 22, 12, 03, 2, Dębnica Kaszubska, gmina wiejska 
1709, 22, 12, 04, 2, Główczyce, gmina wiejska 
1710, 22, 12, 05, 3, Kępice, gmina miejsko-wiejska 
1711, 22, 12, 06, 2, Kobylnica, gmina wiejska 
1712, 22, 12, 07, 2, Potęgowo, gmina wiejska 
1713, 22, 12, 08, 2, Słupsk, gmina wiejska 
1714, 22, 12, 09, 2, Smołdzino, gmina wiejska 
1715, 22, 12, 10, 2, Ustka, gmina wiejska 
1716, 22, 13, 01, 1, Czarna Woda, gmina miejska 
1717, 22, 13, 02, 1, Skórcz, gmina miejska 
1718, 22, 13, 03, 1, Starogard Gdański, gmina miejska 
1719, 22, 13, 04, 2, Bobowo, gmina wiejska 
1720, 22, 13, 05, 2, Kaliska, gmina wiejska 
1721, 22, 13, 06, 2, Lubichowo, gmina wiejska 
1722, 22, 13, 07, 2, Osieczna, gmina wiejska 
1723, 22, 13, 08, 2, Osiek, gmina wiejska 
1724, 22, 13, 09, 3, Skarszewy, gmina miejsko-wiejska 
1725, 22, 13, 10, 2, Skórcz, gmina wiejska 
1726, 22, 13, 11, 2, Smętowo Graniczne, gmina wiejska 
1727, 22, 13, 12, 2, Starogard Gdański, gmina wiejska 
1728, 22, 13, 13, 2, Zblewo, gmina wiejska 
1729, 22, 14, 01, 1, Tczew, gmina miejska 
1730, 22, 14, 02, 3, Gniew, gmina miejsko-wiejska 
1731, 22, 14, 03, 2, Morzeszczyn, gmina wiejska 
1732, 22, 14, 04, 3, Pelplin, gmina miejsko-wiejska 
1733, 22, 14, 05, 2, Subkowy, gmina wiejska 
1734, 22, 14, 06, 2, Tczew, gmina wiejska 
1735, 22, 15, 01, 1, Reda, gmina miejska 
1736, 22, 15, 02, 1, Rumia, gmina miejska 
1737, 22, 15, 03, 1, Wejherowo, gmina miejska 
1738, 22, 15, 04, 2, Choczewo, gmina wiejska 
1739, 22, 15, 05, 2, Gniewino, gmina wiejska 
1740, 22, 15, 06, 2, Linia, gmina wiejska 
1741, 22, 15, 07, 2, Luzino, gmina wiejska 
1742, 22, 15, 08, 2, Łęczyce, gmina wiejska 
1743, 22, 15, 09, 2, Szemud, gmina wiejska 
1744, 22, 15, 10, 2, Wejherowo, gmina wiejska 
1745, 22, 16, 01, 3, Dzierzgoń, gmina miejsko-wiejska 
1746, 22, 16, 02, 2, Mikołajki Pomorskie, gmina wiejska 
1747, 22, 16, 03, 2, Stary Dzierzgoń, gmina wiejska 
1748, 22, 16, 04, 2, Stary Targ, gmina wiejska 
1749, 22, 16, 05, 3, Sztum, gmina miejsko-wiejska 
1750, 22, 61, 01, 1, Gdańsk, gmina miejska 
1751, 22, 62, 01, 1, Gdynia, gmina miejska 
1752, 22, 63, 01, 1, Słupsk, gmina miejska 
1753, 22, 64, 01, 1, Sopot, gmina miejska 
1754, 24, 01, 01, 1, Będzin, gmina miejska 
1755, 24, 01, 02, 1, Czeladź, gmina miejska 
1756, 24, 01, 03, 1, Wojkowice, gmina miejska 
1757, 24, 01, 04, 2, Bobrowniki, gmina wiejska 
1758, 24, 01, 05, 2, Mierzęcice, gmina wiejska 
1759, 24, 01, 06, 2, Psary, gmina wiejska 
1760, 24, 01, 07, 3, Siewierz, gmina miejsko-wiejska 
1761, 24, 01, 08, 1, Sławków, gmina miejska 
1762, 24, 02, 01, 1, Szczyrk, gmina miejska 
1763, 24, 02, 02, 2, Bestwina, gmina wiejska 
1764, 24, 02, 03, 2, Buczkowice, gmina wiejska 
1765, 24, 02, 04, 3, Czechowice-Dziedzice, gmina miejsko-wiejska 
1766, 24, 02, 05, 2, Jasienica, gmina wiejska 
1767, 24, 02, 06, 2, Jaworze, gmina wiejska 
1768, 24, 02, 07, 2, Kozy, gmina wiejska 
1769, 24, 02, 08, 2, Porąbka, gmina wiejska 
1770, 24, 02, 09, 3, Wilamowice, gmina miejsko-wiejska 
1771, 24, 02, 10, 2, Wilkowice, gmina wiejska 
1772, 24, 03, 01, 1, Cieszyn, gmina miejska 
1773, 24, 03, 02, 1, Ustroń, gmina miejska 
1774, 24, 03, 03, 1, Wisła, gmina miejska 
1775, 24, 03, 04, 2, Brenna, gmina wiejska 
1776, 24, 03, 05, 2, Chybie, gmina wiejska 
1777, 24, 03, 06, 2, Dębowiec, gmina wiejska 
1778, 24, 03, 07, 2, Goleszów, gmina wiejska 
